query,seed,method,rank,qmof_id,formula,raw_density,raw_band_gap,raw_semantic_score,raw_stability_score,raw_graph_score,normalized_density_score,normalized_band_gap_score,normalized_semantic_score,normalized_stability_score,normalized_graph_score,availability_mask,active_objective_vector,pairwise_masked_distance,final_utility
stable porous MOFs for CO2 adsorption,43,LEA + GraphSAGE,2,qmof-fd921b0,Co2C16H16N8O8,1.58214776,3.390441,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.76661696434021
stable porous MOFs for CO2 adsorption,43,LEA + GraphSAGE,3,qmof-275dcce,Co2Nd2C32H32N20O12,1.787505544,2.684298,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7637722879648209
stable porous MOFs for CO2 adsorption,43,LEA + GraphSAGE,4,qmof-f2d872e,Co2C36H40N8O12,1.334171796,3.378082,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7627635057549924
stable porous MOFs for CO2 adsorption,43,LEA + GraphSAGE,5,qmof-f69d443,Co2C40H28N12O8,1.370451155,2.877886,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7627351641654968
stable porous MOFs for CO2 adsorption,43,MMR,1,qmof-54f7ee7,Co2K2C48H44N4O6,1.497174385,1.505111,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,43,MMR,2,qmof-c49d30b,Co2C36H28N24,1.711108729,4.041136,0.7166666666666667,0.7,,0.7,0.5,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|0.5|0.7|0.7,,0.6672850245975401
stable porous MOFs for CO2 adsorption,43,MMR,3,qmof-334586a,Co2C28H20N16S4,1.76521634,3.172952,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,43,MMR,4,qmof-d8703ab,Co2C24H24N8O8,1.778550968,3.365559,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,43,MMR,5,qmof-ec84fcf,Co2C20H16N28,1.767424228,2.596155,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,43,ParetoCrowding,1,qmof-fd921b0,Co2C16H16N8O8,1.58214776,3.390441,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,43,ParetoCrowding,2,qmof-f69d443,Co2C40H28N12O8,1.370451155,2.877886,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,43,ParetoCrowding,3,qmof-f343390,Co2C34H22N6O8,1.790740334,3.060735,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,43,ParetoCrowding,4,qmof-f2d872e,Co2C36H40N8O12,1.334171796,3.378082,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,43,ParetoCrowding,5,qmof-f0c9af4,Co2C50H38N10O12,1.607919854,2.642464,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,43,Random,1,qmof-57e6787,Co2C34H28N4O8,1.718108992,3.298084,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,43,Random,2,qmof-c49d30b,Co2C36H28N24,1.711108729,4.041136,0.7166666666666667,0.7,,0.7,0.5,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|0.5|0.7|0.7,,0.6672850245975401
stable porous MOFs for CO2 adsorption,43,Random,3,qmof-8fe6d7b,Co2C30H28N4O8,1.652852163,3.035327,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,43,Random,4,qmof-0ea1d91,Co2C16H12N8O4,1.78772833,3.489909,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,43,Random,5,qmof-54f7ee7,Co2K2C48H44N4O6,1.497174385,1.505111,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,43,SemanticOnly,1,qmof-fe6f735,Co2C58H64N8O12,1.418878739,4.292873,0.7166666666666667,0.7,,0.7,0.5,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|0.5|0.7|0.7,,0.6672850245975401
stable porous MOFs for CO2 adsorption,43,SemanticOnly,2,qmof-fd921b0,Co2C16H16N8O8,1.58214776,3.390441,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,43,SemanticOnly,3,qmof-f771839,Co2C38H40N8O8,1.401927433,4.295336,0.7166666666666667,0.7,,0.7,0.5,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|0.5|0.7|0.7,,0.6672850245975401
stable porous MOFs for CO2 adsorption,43,SemanticOnly,4,qmof-f69d443,Co2C40H28N12O8,1.370451155,2.877886,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,43,SemanticOnly,5,qmof-f343390,Co2C34H22N6O8,1.790740334,3.060735,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,43,TOPSIS,1,qmof-fd921b0,Co2C16H16N8O8,1.58214776,3.390441,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,43,TOPSIS,2,qmof-f69d443,Co2C40H28N12O8,1.370451155,2.877886,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,43,TOPSIS,3,qmof-f343390,Co2C34H22N6O8,1.790740334,3.060735,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,43,TOPSIS,4,qmof-f2d872e,Co2C36H40N8O12,1.334171796,3.378082,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,43,TOPSIS,5,qmof-f0c9af4,Co2C50H38N10O12,1.607919854,2.642464,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,43,WeightedSum,1,qmof-fd921b0,Co2C16H16N8O8,1.58214776,3.390441,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,43,WeightedSum,2,qmof-f69d443,Co2C40H28N12O8,1.370451155,2.877886,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,43,WeightedSum,3,qmof-f343390,Co2C34H22N6O8,1.790740334,3.060735,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,43,WeightedSum,4,qmof-f2d872e,Co2C36H40N8O12,1.334171796,3.378082,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,43,WeightedSum,5,qmof-f0c9af4,Co2C50H38N10O12,1.607919854,2.642464,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,GAT only,1,qmof-fd921b0,Co2C16H16N8O8,1.58214776,3.390441,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,GAT only,2,qmof-ec84fcf,Co2C20H16N28,1.767424228,2.596155,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,GAT only,3,qmof-0ea1d91,Co2C16H12N8O4,1.78772833,3.489909,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,GAT only,4,qmof-403e9cb,Co2C24H32N4O18,1.697328907,3.469655,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,GAT only,5,qmof-71748b1,Co2C34H26N10O10S6,1.740750274,3.369053,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,GraphSAGE only,1,qmof-ec84fcf,Co2C20H16N28,1.767424228,2.596155,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,GraphSAGE only,2,qmof-fd921b0,Co2C16H16N8O8,1.58214776,3.390441,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,GraphSAGE only,3,qmof-275dcce,Co2Nd2C32H32N20O12,1.787505544,2.684298,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,GraphSAGE only,4,qmof-0ea1d91,Co2C16H12N8O4,1.78772833,3.489909,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,GraphSAGE only,5,qmof-f69d443,Co2C40H28N12O8,1.370451155,2.877886,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,LEA,1,qmof-466d3a2,Co2C44Cl2H44N6O4,1.487445453,3.045598,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.8596077576279639
stable porous MOFs for CO2 adsorption,44,LEA,2,qmof-01f1640,Co2C28H20N8O8,1.64776998,1.942124,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.8596077576279639
stable porous MOFs for CO2 adsorption,44,LEA,3,qmof-e2b9aa4,Co2C38H26N10O8,1.656139225,3.431088,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.8596077576279639
stable porous MOFs for CO2 adsorption,44,LEA,4,qmof-1f0ad0a,Co2C44H40N4O16,1.656576851,3.426973,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.8596077576279639
stable porous MOFs for CO2 adsorption,44,LEA,5,qmof-0ea1d91,Co2C16H12N8O4,1.78772833,3.489909,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.8596077576279639
stable porous MOFs for CO2 adsorption,44,LEA no diversity,1,qmof-466d3a2,Co2C44Cl2H44N6O4,1.487445453,3.045598,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.847107757627964
stable porous MOFs for CO2 adsorption,44,LEA no diversity,2,qmof-01f1640,Co2C28H20N8O8,1.64776998,1.942124,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.847107757627964
stable porous MOFs for CO2 adsorption,44,LEA no diversity,3,qmof-e2b9aa4,Co2C38H26N10O8,1.656139225,3.431088,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.847107757627964
stable porous MOFs for CO2 adsorption,44,LEA no diversity,4,qmof-1f0ad0a,Co2C44H40N4O16,1.656576851,3.426973,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.847107757627964
stable porous MOFs for CO2 adsorption,44,LEA no diversity,5,qmof-0ea1d91,Co2C16H12N8O4,1.78772833,3.489909,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.847107757627964
stable porous MOFs for CO2 adsorption,44,LEA no self-cleaning,1,qmof-466d3a2,Co2C44Cl2H44N6O4,1.487445453,3.045598,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.8596077576279639
stable porous MOFs for CO2 adsorption,44,LEA no self-cleaning,2,qmof-01f1640,Co2C28H20N8O8,1.64776998,1.942124,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.8596077576279639
stable porous MOFs for CO2 adsorption,44,LEA no self-cleaning,3,qmof-e2b9aa4,Co2C38H26N10O8,1.656139225,3.431088,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.8596077576279639
stable porous MOFs for CO2 adsorption,44,LEA no self-cleaning,4,qmof-1f0ad0a,Co2C44H40N4O16,1.656576851,3.426973,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.8596077576279639
stable porous MOFs for CO2 adsorption,44,LEA no self-cleaning,5,qmof-0ea1d91,Co2C16H12N8O4,1.78772833,3.489909,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.8596077576279639
stable porous MOFs for CO2 adsorption,44,LEA + GAT,1,qmof-ec84fcf,Co2C20H16N28,1.767424228,2.596155,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.8048956781625748
stable porous MOFs for CO2 adsorption,44,LEA + GAT,2,qmof-403e9cb,Co2C24H32N4O18,1.697328907,3.469655,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.8026215642690658
stable porous MOFs for CO2 adsorption,44,LEA + GAT,3,qmof-f2d872e,Co2C36H40N8O12,1.334171796,3.378082,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.8001651311293244
stable porous MOFs for CO2 adsorption,44,LEA + GAT,4,qmof-334586a,Co2C28H20N16S4,1.76521634,3.172952,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7998268008232117
stable porous MOFs for CO2 adsorption,44,LEA + GAT,5,qmof-c0d0be0,Co2C28H20N4O12,1.717539182,3.369652,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7996945698279887
stable porous MOFs for CO2 adsorption,44,LEA + GraphSAGE,1,qmof-ec84fcf,Co2C20H16N28,1.767424228,2.596155,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7676090344786644
stable porous MOFs for CO2 adsorption,44,LEA + GraphSAGE,2,qmof-f69d443,Co2C40H28N12O8,1.370451155,2.877886,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7627351641654968
stable porous MOFs for CO2 adsorption,44,LEA + GraphSAGE,3,qmof-68234b7,Co2C30H32N2O14,1.399169923,3.266102,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7616688579320907
stable porous MOFs for CO2 adsorption,44,LEA + GraphSAGE,4,qmof-01f1640,Co2C28H20N8O8,1.64776998,1.942124,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7613370201550423
stable porous MOFs for CO2 adsorption,44,LEA + GraphSAGE,5,qmof-334586a,Co2C28H20N16S4,1.76521634,3.172952,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.761016596853733
stable porous MOFs for CO2 adsorption,44,MMR,1,qmof-a5ebf1c,Co2C28H20N6O10,1.788603861,3.242997,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,MMR,2,qmof-7bea0fe,Co2C32H32N4O8,1.726900889,3.778308,0.7166666666666667,0.7,,0.7,0.5,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|0.5|0.7|0.7,,0.6672850245975401
stable porous MOFs for CO2 adsorption,44,MMR,3,qmof-f343390,Co2C34H22N6O8,1.790740334,3.060735,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,MMR,4,qmof-334586a,Co2C28H20N16S4,1.76521634,3.172952,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,MMR,5,qmof-92f3405,Co2C32H34N4O8,1.507459004,3.41823,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,ParetoCrowding,1,qmof-fd921b0,Co2C16H16N8O8,1.58214776,3.390441,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,ParetoCrowding,2,qmof-f69d443,Co2C40H28N12O8,1.370451155,2.877886,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,ParetoCrowding,3,qmof-f343390,Co2C34H22N6O8,1.790740334,3.060735,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,ParetoCrowding,4,qmof-f2d872e,Co2C36H40N8O12,1.334171796,3.378082,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,ParetoCrowding,5,qmof-f0c9af4,Co2C50H38N10O12,1.607919854,2.642464,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,Random,1,qmof-b92e7e5,Co2C46H30N4O10,1.765661658,3.090608,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,Random,2,qmof-3eba276,Co2C48H28N4O12S2,1.663508405,3.11041,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,Random,3,qmof-3f10a21,Co2C44H36N8O8,1.545215391,4.462347,0.7166666666666667,0.7,,0.7,0.5,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|0.5|0.7|0.7,,0.6672850245975401
stable porous MOFs for CO2 adsorption,44,Random,4,qmof-b78a98a,Co2C32H20N2O8,1.690505428,3.231363,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,Random,5,qmof-2f1a847,Co2C66H48N4O12,1.563157733,3.171648,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,SemanticOnly,1,qmof-fe6f735,Co2C58H64N8O12,1.418878739,4.292873,0.7166666666666667,0.7,,0.7,0.5,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|0.5|0.7|0.7,,0.6672850245975401
stable porous MOFs for CO2 adsorption,44,SemanticOnly,2,qmof-fd921b0,Co2C16H16N8O8,1.58214776,3.390441,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,SemanticOnly,3,qmof-f771839,Co2C38H40N8O8,1.401927433,4.295336,0.7166666666666667,0.7,,0.7,0.5,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|0.5|0.7|0.7,,0.6672850245975401
stable porous MOFs for CO2 adsorption,44,SemanticOnly,4,qmof-f69d443,Co2C40H28N12O8,1.370451155,2.877886,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,SemanticOnly,5,qmof-f343390,Co2C34H22N6O8,1.790740334,3.060735,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,TOPSIS,1,qmof-fd921b0,Co2C16H16N8O8,1.58214776,3.390441,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,TOPSIS,2,qmof-f69d443,Co2C40H28N12O8,1.370451155,2.877886,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,TOPSIS,3,qmof-f343390,Co2C34H22N6O8,1.790740334,3.060735,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,TOPSIS,4,qmof-f2d872e,Co2C36H40N8O12,1.334171796,3.378082,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,TOPSIS,5,qmof-f0c9af4,Co2C50H38N10O12,1.607919854,2.642464,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,WeightedSum,1,qmof-fd921b0,Co2C16H16N8O8,1.58214776,3.390441,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,WeightedSum,2,qmof-f69d443,Co2C40H28N12O8,1.370451155,2.877886,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,WeightedSum,3,qmof-f343390,Co2C34H22N6O8,1.790740334,3.060735,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,WeightedSum,4,qmof-f2d872e,Co2C36H40N8O12,1.334171796,3.378082,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,44,WeightedSum,5,qmof-f0c9af4,Co2C50H38N10O12,1.607919854,2.642464,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,45,GAT only,1,qmof-fd921b0,Co2C16H16N8O8,1.58214776,3.390441,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,45,GAT only,2,qmof-ec84fcf,Co2C20H16N28,1.767424228,2.596155,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
