seed,query_id,query,method,candidate_pool_size,runtime_ms,rel_at_5,best_relevance,balance,diversity,unique_at_5,hypervolume_proxy,ndcg_at_5,mean_semantic_score,mean_band_gap_score,mean_density_score,mean_porosity_score,mean_stability_score,missing_band_gap_top5
48,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,MMR,100,2145.323999999988,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
48,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA,100,100.98500000000854,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
48,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA no diversity,100,89.11066699999992,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
48,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA no self-cleaning,100,85.30054199999881,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
48,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,GraphSAGE only,100,0.04041700000811943,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
48,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,GAT only,100,0.034665999976368767,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
48,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA + GraphSAGE,100,83.00758300001121,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
48,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA + GAT,100,83.30162500001848,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
49,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,SemanticOnly,100,0.03145899998457935,0.7551666666666667,0.7551666666666667,0.8599925597215157,0.022057861877402406,1.0,0.00816210739359834,0.8245146242108996,0.6433333333333333,1.0,0.7,0.0,0.7,0
49,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,WeightedSum,100,0.046499999996285624,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
49,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,TOPSIS,100,0.9788749999870561,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
49,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,ParetoCrowding,100,215.93441599998187,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
49,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,Random,100,0.06475000000705222,0.7551666666666667,0.7551666666666667,0.8599925597215157,0.022052238466392333,1.0,0.00816002655344993,0.8245146242108996,0.6433333333333333,1.0,0.7,0.0,0.7,0
49,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,MMR,100,2082.696125000012,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
49,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA,100,83.02670899999498,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
49,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA no diversity,100,81.66491700001188,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
49,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA no self-cleaning,100,80.79229099999452,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
49,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,GraphSAGE only,100,0.03679200000306082,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
49,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,GAT only,100,0.03316699999800221,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
49,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA + GraphSAGE,100,81.06537500000854,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
49,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA + GAT,100,82.67887499999915,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
50,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,SemanticOnly,100,0.03424999999879219,0.7551666666666667,0.7551666666666667,0.8599925597215157,0.02620161963639057,1.0,0.009695428983419662,0.8245146242108996,0.6433333333333333,1.0,0.7,0.0,0.7,0
50,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,WeightedSum,100,0.04908299999328847,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
50,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,TOPSIS,100,1.000542000014093,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
50,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,ParetoCrowding,100,217.8888329999893,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
50,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,Random,100,0.04670900000292022,0.7791666666666666,0.8751666666666666,0.8571058083755675,0.031609243195541696,1.0,0.014225634536009554,0.8475391965435909,0.6433333333333333,1.0,0.76,0.0,0.76,0
50,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,MMR,100,2225.325166999994,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
50,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA,100,83.55025000000182,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
50,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA no diversity,100,88.09937499998455,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
50,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA no self-cleaning,100,83.80258299999355,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
50,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,GraphSAGE only,100,0.03795800000716554,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
50,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,GAT only,100,0.1023340000188,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
50,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA + GraphSAGE,100,83.0226669999945,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
50,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA + GAT,100,82.07979100001239,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
51,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,SemanticOnly,100,0.03170799999452356,0.7551666666666667,0.7551666666666667,0.8599925597215157,0.021017592684219995,1.0,0.0077771748502630635,0.8245146242108996,0.6433333333333333,1.0,0.7,0.0,0.7,0
51,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,WeightedSum,100,0.047125000008918505,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
51,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,TOPSIS,100,0.998708000025772,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
51,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,ParetoCrowding,100,219.24091700000758,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
51,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,Random,100,0.047832999996444414,0.7791666666666667,0.8751666666666666,0.8571058083755675,0.028952874812451714,1.0,0.013030144799761187,0.8620660842915441,0.6433333333333333,1.0,0.76,0.0,0.76,0
51,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,MMR,100,2102.6559999999963,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
51,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA,100,83.79870799998912,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
51,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA no diversity,100,84.35987499998987,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
51,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA no self-cleaning,100,86.23733400000333,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
51,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,GraphSAGE only,100,0.036832999995795035,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
51,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,GAT only,100,0.03362500001458102,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
51,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA + GraphSAGE,100,84.25695799999744,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425128,1.0,0.013125195696165557,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
51,q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA + GAT,100,83.23141700000747,0.8751666666666666,0.8751666666666666,0.8455588029917751,0.014997367011425126,1.0,0.013125195696165555,1.0,0.6433333333333333,1.0,1.0,0.0,1.0,0
42,q3_lightweight_storage,lightweight gas storage MOFs with low density,SemanticOnly,100,0.03545900000290203,0.894446371519854,0.894446371519854,0.8720473443567199,0.029828856702717475,1.0,0.0,0.9664603228683291,0.7285714285714285,0.0,1.0,0.0,1.0,5
42,q3_lightweight_storage,lightweight gas storage MOFs with low density,WeightedSum,100,0.050041999998029496,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.016496155656918626,1.0,0.01513350763266468,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
42,q3_lightweight_storage,lightweight gas storage MOFs with low density,TOPSIS,100,1.0512910000102238,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.016496155656918626,1.0,0.01513350763266468,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
42,q3_lightweight_storage,lightweight gas storage MOFs with low density,ParetoCrowding,100,223.99533299997643,0.8990363022792467,0.9173960253168174,0.8741314716683698,0.04268834977031199,1.0,0.0076756752255808846,0.9721479847587233,0.7285714285714285,0.2,1.0,0.0,1.0,4
42,q3_lightweight_storage,lightweight gas storage MOFs with low density,Random,100,0.047249999994392056,0.894446371519854,0.894446371519854,0.8720473443567199,0.021640078275450263,1.0,0.0,0.9664603228683291,0.7285714285714285,0.0,1.0,0.0,1.0,5
42,q3_lightweight_storage,lightweight gas storage MOFs with low density,MMR,100,2095.150749999988,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.0209541588865916,1.0,0.0192232620764162,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
42,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,100,84.21604200000843,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.0209541588865916,1.0,0.0192232620764162,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
42,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA no diversity,100,83.8090419999844,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.0209541588865916,1.0,0.0192232620764162,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
42,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA no self-cleaning,100,83.53220799997985,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.0209541588865916,1.0,0.0192232620764162,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
42,q3_lightweight_storage,lightweight gas storage MOFs with low density,GraphSAGE only,100,0.03754200000116725,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019313080599108072,1.0,0.017717743378245086,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
42,q3_lightweight_storage,lightweight gas storage MOFs with low density,GAT only,100,0.0340420000100039,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.013331551056953198,1.0,0.01223031195095708,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
42,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA + GraphSAGE,100,82.51045899999099,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019313080599108072,1.0,0.017717743378245086,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
42,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA + GAT,100,82.88312499999506,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.013331551056953198,1.0,0.01223031195095708,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
43,q3_lightweight_storage,lightweight gas storage MOFs with low density,SemanticOnly,100,0.03450000002658271,0.894446371519854,0.894446371519854,0.8720473443567199,0.028079527834069556,1.0,0.0,0.9664603228683291,0.7285714285714285,0.0,1.0,0.0,1.0,5
43,q3_lightweight_storage,lightweight gas storage MOFs with low density,WeightedSum,100,0.04995899999471476,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.016496155656918626,1.0,0.01513350763266468,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
43,q3_lightweight_storage,lightweight gas storage MOFs with low density,TOPSIS,100,1.0426670000072136,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.016496155656918626,1.0,0.01513350763266468,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
43,q3_lightweight_storage,lightweight gas storage MOFs with low density,ParetoCrowding,100,219.02808299998355,0.9036262330386394,0.9173960253168174,0.8762155989800195,0.04140657765053527,1.0,0.014966427914150041,0.9770470700516036,0.7285714285714285,0.4,1.0,0.0,1.0,3
43,q3_lightweight_storage,lightweight gas storage MOFs with low density,Random,100,0.04633300000023155,0.8990363022792467,0.9173960253168174,0.8741314716683698,0.03453059464093088,1.0,0.006208851624297215,0.9708608988061288,0.7285714285714285,0.2,1.0,0.0,1.0,4
43,q3_lightweight_storage,lightweight gas storage MOFs with low density,MMR,100,2103.8175420000016,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.0209541588865916,1.0,0.0192232620764162,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
43,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,100,83.90224999999418,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.0209541588865916,1.0,0.0192232620764162,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
43,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA no diversity,100,82.36704199998712,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.0209541588865916,1.0,0.0192232620764162,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
43,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA no self-cleaning,100,84.09879199999182,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.0209541588865916,1.0,0.0192232620764162,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
43,q3_lightweight_storage,lightweight gas storage MOFs with low density,GraphSAGE only,100,0.039458999992803,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019313080599108072,1.0,0.017717743378245086,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
43,q3_lightweight_storage,lightweight gas storage MOFs with low density,GAT only,100,0.03433300000210693,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.013331551056953198,1.0,0.01223031195095708,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
43,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA + GraphSAGE,100,83.38425000002303,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019313080599108072,1.0,0.017717743378245086,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
43,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA + GAT,100,80.53429199998163,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.013331551056953198,1.0,0.01223031195095708,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
44,q3_lightweight_storage,lightweight gas storage MOFs with low density,SemanticOnly,100,0.03216700000052697,0.894446371519854,0.894446371519854,0.8720473443567199,0.02192313453995242,1.0,0.0,0.9664603228683291,0.7285714285714285,0.0,1.0,0.0,1.0,5
44,q3_lightweight_storage,lightweight gas storage MOFs with low density,WeightedSum,100,0.045291999981600384,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.016496155656918626,1.0,0.01513350763266468,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
44,q3_lightweight_storage,lightweight gas storage MOFs with low density,TOPSIS,100,1.1534999999867068,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.016496155656918626,1.0,0.01513350763266468,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
44,q3_lightweight_storage,lightweight gas storage MOFs with low density,ParetoCrowding,100,219.05045799999812,0.9036262330386394,0.9173960253168174,0.8762155989800195,0.04098921510583005,1.0,0.014815572016516683,0.9785364383910177,0.7285714285714285,0.4,1.0,0.0,1.0,3
44,q3_lightweight_storage,lightweight gas storage MOFs with low density,Random,100,0.047249999994392056,0.894446371519854,0.894446371519854,0.8720473443567199,0.023658076273473046,1.0,0.0,0.9664603228683291,0.7285714285714285,0.0,1.0,0.0,1.0,5
44,q3_lightweight_storage,lightweight gas storage MOFs with low density,MMR,100,2119.1065829999898,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019759415127024255,1.0,0.01812720890011705,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
44,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,100,83.31604099998913,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019313080599108072,1.0,0.017717743378245086,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
44,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA no diversity,100,83.02983300001188,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019313080599108072,1.0,0.017717743378245086,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
44,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA no self-cleaning,100,82.84674999998742,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019313080599108072,1.0,0.017717743378245086,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
44,q3_lightweight_storage,lightweight gas storage MOFs with low density,GraphSAGE only,100,0.0399169999809601,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019313080599108072,1.0,0.017717743378245086,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
44,q3_lightweight_storage,lightweight gas storage MOFs with low density,GAT only,100,0.03512500001079388,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.013331551056953198,1.0,0.01223031195095708,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
44,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA + GraphSAGE,100,85.09854199999722,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019313080599108072,1.0,0.017717743378245086,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
44,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA + GAT,100,85.06708300001264,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.013331551056953198,1.0,0.01223031195095708,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
45,q3_lightweight_storage,lightweight gas storage MOFs with low density,SemanticOnly,100,0.032000000004472895,0.894446371519854,0.894446371519854,0.8720473443567199,0.03035635896639318,1.0,0.0,0.9664603228683291,0.7285714285714285,0.0,1.0,0.0,1.0,5
45,q3_lightweight_storage,lightweight gas storage MOFs with low density,WeightedSum,100,0.04570800001602038,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.016496155656918626,1.0,0.01513350763266468,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
45,q3_lightweight_storage,lightweight gas storage MOFs with low density,TOPSIS,100,1.0223330000087572,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.016496155656918626,1.0,0.01513350763266468,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
45,q3_lightweight_storage,lightweight gas storage MOFs with low density,ParetoCrowding,100,218.42345800001794,0.9036262330386393,0.9173960253168174,0.8762155989800195,0.03703029894769014,1.0,0.013384619818558373,0.9765485606965231,0.7285714285714285,0.4,1.0,0.0,1.0,3
45,q3_lightweight_storage,lightweight gas storage MOFs with low density,Random,100,0.046041999979706816,0.8990363022792467,0.9173960253168174,0.8741314716683698,0.029355732812311918,1.0,0.005278373895655691,0.9721479847587233,0.7285714285714285,0.2,1.0,0.0,1.0,4
45,q3_lightweight_storage,lightweight gas storage MOFs with low density,MMR,100,2215.5834589999868,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019759415127024255,1.0,0.01812720890011705,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
45,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,100,83.58254199998782,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019759415127024255,1.0,0.01812720890011705,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
45,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA no diversity,100,88.29512500000192,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019759415127024255,1.0,0.01812720890011705,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
45,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA no self-cleaning,100,82.76429200000734,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019759415127024255,1.0,0.01812720890011705,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
45,q3_lightweight_storage,lightweight gas storage MOFs with low density,GraphSAGE only,100,0.03783299999327028,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019313080599108072,1.0,0.017717743378245086,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
45,q3_lightweight_storage,lightweight gas storage MOFs with low density,GAT only,100,0.03399999999942338,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.013331551056953198,1.0,0.01223031195095708,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
45,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA + GraphSAGE,100,83.07008399998494,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019313080599108072,1.0,0.017717743378245086,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
45,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA + GAT,100,85.59883399999535,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.013331551056953198,1.0,0.01223031195095708,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
46,q3_lightweight_storage,lightweight gas storage MOFs with low density,SemanticOnly,100,0.03120799999578594,0.894446371519854,0.894446371519854,0.8720473443567199,0.029281091998505183,1.0,0.0,0.9664603228683291,0.7285714285714285,0.0,1.0,0.0,1.0,5
46,q3_lightweight_storage,lightweight gas storage MOFs with low density,WeightedSum,100,0.046875000009549694,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.016496155656918626,1.0,0.01513350763266468,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
46,q3_lightweight_storage,lightweight gas storage MOFs with low density,TOPSIS,100,1.0799579999911657,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.016496155656918626,1.0,0.01513350763266468,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
46,q3_lightweight_storage,lightweight gas storage MOFs with low density,ParetoCrowding,100,217.8823330000057,0.8990363022792467,0.9173960253168174,0.8741314716683698,0.036821259209266426,1.0,0.00662072974495291,0.9736373530981374,0.7285714285714285,0.2,1.0,0.0,1.0,4
46,q3_lightweight_storage,lightweight gas storage MOFs with low density,Random,100,0.0473340000155531,0.894446371519854,0.894446371519854,0.8720473443567199,0.028991978611989815,1.0,0.0,0.9664603228683291,0.7285714285714285,0.0,1.0,0.0,1.0,5
46,q3_lightweight_storage,lightweight gas storage MOFs with low density,MMR,100,2142.7080830000023,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019778426842672857,1.0,0.01814465017248753,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
46,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,100,82.35495799999626,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019313080599108072,1.0,0.017717743378245086,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
46,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA no diversity,100,83.54766599998698,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019313080599108072,1.0,0.017717743378245086,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
46,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA no self-cleaning,100,82.43995899999845,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019313080599108072,1.0,0.017717743378245086,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0
