query,query_id,seed,method,rank,qmof_id,formula,availability_mask,relevance,balance,diversity_contribution,graph_score,final_score,runtime_ms,band_gap,density,semantic_score,band_gap_score,density_score,stability_score
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,LEA + GraphSAGE,1,qmof-235f291,Ni2C24H16N8,1|1|1|1,0.9173960253168174,0.882467980914969,0.0,0.2626898971,0.890422453604159,81.58066699999722,3.336142,0.870801372,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,LEA + GraphSAGE,2,qmof-a1a5849,Fe2C24H16N8,1|1|1|1,0.9173960253168174,0.882467980914969,0.011319438610969042,0.2586122308,0.8896589158338799,81.58066699999722,2.75343,0.925170256,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,LEA + GraphSAGE,3,qmof-ac6a77a,Zn4C76H44N8O16,1|1|1|1,0.9173960253168174,0.882467980914969,0.032294819024239745,0.2567529519189189,0.889310727790172,81.58066699999722,2.401359,0.82887956,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,LEA + GraphSAGE,4,qmof-13a76dd,Zn4C40H28N12O8,1|1|1|1,0.9173960253168174,0.882467980914969,0.01900433358340829,0.25673107788369565,0.889306631279467,81.58066699999722,3.309168,0.982716063,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,LEA + GraphSAGE,5,qmof-e566fbb,Zn2C36H22N6O8,1|1|1|1,0.9173960253168174,0.882467980914969,0.015052182145351823,0.2563490934189189,0.8892350936928863,81.58066699999722,2.93315,0.83426434,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,LEA + GAT,1,qmof-235f291,Ni2C24H16N8,1|1|1|1,0.9173960253168174,0.882467980914969,0.0,0.41374343425000004,0.9185996755737323,86.56375000001049,3.336142,0.870801372,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,LEA + GAT,2,qmof-13a76dd,Zn4C40H28N12O8,1|1|1|1,0.9173960253168174,0.882467980914969,0.01461054884391458,0.4066955434538043,0.9172906974808295,86.56375000001049,3.309168,0.982716063,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,LEA + GAT,3,qmof-e566fbb,Zn2C36H22N6O8,1|1|1|1,0.9173960253168174,0.882467980914969,0.0123384947530898,0.38600964091216217,0.9134449534198168,86.56375000001049,2.93315,0.83426434,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,LEA + GAT,4,qmof-cef46c3,Zn2C48H32N8O8,1|1|1|1,0.9173960253168174,0.882467980914969,0.01194176634097749,0.3846363647193877,0.9131894522669348,86.56375000001049,2.913296,0.7895211,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,LEA + GAT,5,qmof-a1a5849,Fe2C24H16N8,1|1|1|1,0.9173960253168174,0.882467980914969,0.014550668299126329,0.375382659,0.9114671798642818,86.56375000001049,2.75343,0.925170256,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,SemanticOnly,1,qmof-f7ee91d,Zn4C33H19N3O13,1|0|1|1,0.894446371519854,0.8720473443567199,0.0,,0.894446371519854,0.030791999989787655,,0.470456151,0.7285714285714285,0.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,SemanticOnly,2,qmof-f5b881e,Zn2C40H16N2O14S2,1|0|1|1,0.894446371519854,0.8720473443567199,0.008274587247242714,,0.894446371519854,0.030791999989787655,,0.513835906,0.7285714285714285,0.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,SemanticOnly,3,qmof-f1d3585,Al4C68H40O48S8,1|0|1|1,0.894446371519854,0.8720473443567199,0.03097068273172552,,0.894446371519854,0.030791999989787655,,0.838559012,0.7285714285714285,0.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,SemanticOnly,4,qmof-ead1cf2,Zn8C104H56N8O32,1|0|1|1,0.894446371519854,0.8720473443567199,0.03142788150567942,,0.894446371519854,0.030791999989787655,,0.958655665,0.7285714285714285,0.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,SemanticOnly,5,qmof-e651703,Al4C76H52N8O40,1|0|1|1,0.894446371519854,0.8720473443567199,0.021094609527647225,,0.894446371519854,0.030791999989787655,,0.756480419,0.7285714285714285,0.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,WeightedSum,1,qmof-e566fbb,Zn2C36H22N6O8,1|1|1|1,0.9173960253168174,0.882467980914969,0.0,,0.9173960253168174,0.044457999990754615,2.93315,0.83426434,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,WeightedSum,2,qmof-cef46c3,Zn2C48H32N8O8,1|1|1|1,0.9173960253168174,0.882467980914969,0.007206297341252901,,0.9173960253168174,0.044457999990754615,2.913296,0.7895211,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,WeightedSum,3,qmof-c0f392b,Zn2C44H38N6O12,1|1|1|1,0.9173960253168174,0.882467980914969,0.012066926313604693,,0.9173960253168174,0.044457999990754615,2.464185,0.915527725,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,WeightedSum,4,qmof-ac6a77a,Zn4C76H44N8O16,1|1|1|1,0.9173960253168174,0.882467980914969,0.018368560155257573,,0.9173960253168174,0.044457999990754615,2.401359,0.82887956,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,WeightedSum,5,qmof-a1a5849,Fe2C24H16N8,1|1|1|1,0.9173960253168174,0.882467980914969,0.01962893153373782,,0.9173960253168174,0.044457999990754615,2.75343,0.925170256,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,TOPSIS,1,qmof-e566fbb,Zn2C36H22N6O8,1|1|1|1,0.9173960253168174,0.882467980914969,0.0,,0.9173960253168174,1.0112079999942125,2.93315,0.83426434,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,TOPSIS,2,qmof-cef46c3,Zn2C48H32N8O8,1|1|1|1,0.9173960253168174,0.882467980914969,0.007206297341252901,,0.9173960253168174,1.0112079999942125,2.913296,0.7895211,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,TOPSIS,3,qmof-c0f392b,Zn2C44H38N6O12,1|1|1|1,0.9173960253168174,0.882467980914969,0.012066926313604693,,0.9173960253168174,1.0112079999942125,2.464185,0.915527725,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,TOPSIS,4,qmof-ac6a77a,Zn4C76H44N8O16,1|1|1|1,0.9173960253168174,0.882467980914969,0.018368560155257573,,0.9173960253168174,1.0112079999942125,2.401359,0.82887956,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,TOPSIS,5,qmof-a1a5849,Fe2C24H16N8,1|1|1|1,0.9173960253168174,0.882467980914969,0.01962893153373782,,0.9173960253168174,1.0112079999942125,2.75343,0.925170256,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,ParetoCrowding,1,qmof-235f291,Ni2C24H16N8,1|1|1|1,0.9173960253168174,0.882467980914969,0.0,,0.9173960253168174,214.9224160000074,3.336142,0.870801372,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,ParetoCrowding,2,qmof-6656fa3,Zn16Br16C96F8H8O52S16,1|0|1|1,0.894446371519854,0.8720473443567199,0.05555785579064213,,0.894446371519854,214.9224160000074,,0.727950103,0.7285714285714285,0.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,ParetoCrowding,3,qmof-a1a5849,Fe2C24H16N8,1|1|1|1,0.9173960253168174,0.882467980914969,0.033364876530774454,,0.9173960253168174,214.9224160000074,2.75343,0.925170256,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,ParetoCrowding,4,qmof-39e9da1,Zn4BrC14H7O13,1|0|1|1,0.894446371519854,0.8720473443567199,0.03612773036928131,,0.894446371519854,214.9224160000074,,0.782219153,0.7285714285714285,0.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,ParetoCrowding,5,qmof-e467583,Zn2C22F8H4N2O8,1|0|1|1,0.894446371519854,0.8720473443567199,0.029596766343701057,,0.894446371519854,214.9224160000074,,0.577759057,0.7285714285714285,0.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,Random,1,qmof-271c0b2,Zn8C96H72O26,1|0|1|1,0.894446371519854,0.8720473443567199,0.0,,0.894446371519854,0.046499999996285624,,0.358800247,0.7285714285714285,0.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,Random,2,qmof-277f9e3,Al4C64H36O20,1|0|1|1,0.894446371519854,0.8720473443567199,0.02464196684169046,,0.894446371519854,0.046499999996285624,,0.664354922,0.7285714285714285,0.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,Random,3,qmof-0bbddb3,Zn8C54F18H18O32,1|0|1|1,0.894446371519854,0.8720473443567199,0.02431062357676238,,0.894446371519854,0.046499999996285624,,0.768118478,0.7285714285714285,0.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,Random,4,qmof-08a8daa,Zn2C52F10H14N12O28,1|0|1|1,0.894446371519854,0.8720473443567199,0.022330059365086533,,0.894446371519854,0.046499999996285624,,0.426298688,0.7285714285714285,0.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,Random,5,qmof-9f8ac71,Zn8C160H96N8O32,1|0|1|1,0.894446371519854,0.8720473443567199,0.02550690609893202,,0.894446371519854,0.046499999996285624,,0.845183726,0.7285714285714285,0.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,MMR,1,qmof-e566fbb,Zn2C36H22N6O8,1|1|1|1,0.9173960253168174,0.882467980914969,0.0,,0.9173960253168174,2117.401916999995,2.93315,0.83426434,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,MMR,2,qmof-ac6a77a,Zn4C76H44N8O16,1|1|1|1,0.9173960253168174,0.882467980914969,0.02314363319620626,,0.9173960253168174,2117.401916999995,2.401359,0.82887956,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,MMR,3,qmof-235f291,Ni2C24H16N8,1|1|1|1,0.9173960253168174,0.882467980914969,0.02421015953762226,,0.9173960253168174,2117.401916999995,3.336142,0.870801372,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,MMR,4,qmof-c0f392b,Zn2C44H38N6O12,1|1|1|1,0.9173960253168174,0.882467980914969,0.017688323423669192,,0.9173960253168174,2117.401916999995,2.464185,0.915527725,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,MMR,5,qmof-a1a5849,Fe2C24H16N8,1|1|1|1,0.9173960253168174,0.882467980914969,0.018288836471067552,,0.9173960253168174,2117.401916999995,2.75343,0.925170256,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,LEA,1,qmof-e566fbb,Zn2C36H22N6O8,1|1|1|1,0.9173960253168174,0.882467980914969,0.0,,1.0056428234083143,85.06287500000553,2.93315,0.83426434,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,LEA,2,qmof-235f291,Ni2C24H16N8,1|1|1|1,0.9173960253168174,0.882467980914969,0.014030653319682757,,0.959432175273973,85.06287500000553,3.336142,0.870801372,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,LEA,3,qmof-a1a5849,Fe2C24H16N8,1|1|1|1,0.9173960253168174,0.882467980914969,0.011853772244995238,,0.959285034537779,85.06287500000553,2.75343,0.925170256,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,LEA,4,qmof-ac6a77a,Zn4C76H44N8O16,1|1|1|1,0.9173960253168174,0.882467980914969,0.029244423748228582,,0.9588099611483141,85.06287500000553,2.401359,0.82887956,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,LEA,5,qmof-13a76dd,Zn4C40H28N12O8,1|1|1|1,0.9173960253168174,0.882467980914969,0.01691483423418043,,0.9585996767388129,85.06287500000553,3.309168,0.982716063,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,LEA no diversity,1,qmof-e566fbb,Zn2C36H22N6O8,1|1|1|1,0.9173960253168174,0.882467980914969,0.0,,1.0056428234083143,82.19237500000531,2.93315,0.83426434,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,LEA no diversity,2,qmof-235f291,Ni2C24H16N8,1|1|1|1,0.9173960253168174,0.882467980914969,0.014030653319682757,,0.9568953046399975,82.19237500000531,3.336142,0.870801372,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,LEA no diversity,3,qmof-a1a5849,Fe2C24H16N8,1|1|1|1,0.9173960253168174,0.882467980914969,0.011853772244995238,,0.9568470676618306,82.19237500000531,2.75343,0.925170256,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,LEA no diversity,4,qmof-ac6a77a,Zn4C76H44N8O16,1|1|1|1,0.9173960253168174,0.882467980914969,0.029244423748228582,,0.9566911059791738,82.19237500000531,2.401359,0.82887956,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,LEA no diversity,5,qmof-13a76dd,Zn4C40H28N12O8,1|1|1|1,0.9173960253168174,0.882467980914969,0.01691483423418043,,0.9566219650426372,82.19237500000531,3.309168,0.982716063,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,LEA no self-cleaning,1,qmof-e566fbb,Zn2C36H22N6O8,1|1|1|1,0.9173960253168174,0.882467980914969,0.0,,1.0056428234083143,83.58999999998673,2.93315,0.83426434,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,LEA no self-cleaning,2,qmof-235f291,Ni2C24H16N8,1|1|1|1,0.9173960253168174,0.882467980914969,0.014030653319682757,,0.959432175273973,83.58999999998673,3.336142,0.870801372,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,LEA no self-cleaning,3,qmof-a1a5849,Fe2C24H16N8,1|1|1|1,0.9173960253168174,0.882467980914969,0.011853772244995238,,0.959285034537779,83.58999999998673,2.75343,0.925170256,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,LEA no self-cleaning,4,qmof-ac6a77a,Zn4C76H44N8O16,1|1|1|1,0.9173960253168174,0.882467980914969,0.029244423748228582,,0.9588099611483141,83.58999999998673,2.401359,0.82887956,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,LEA no self-cleaning,5,qmof-13a76dd,Zn4C40H28N12O8,1|1|1|1,0.9173960253168174,0.882467980914969,0.01691483423418043,,0.9585996767388129,83.58999999998673,3.309168,0.982716063,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,GraphSAGE only,1,qmof-235f291,Ni2C24H16N8,1|1|1|1,0.9173960253168174,0.882467980914969,0.0,0.2626898971,0.9173960253168174,0.03850000001648368,3.336142,0.870801372,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,GraphSAGE only,2,qmof-a1a5849,Fe2C24H16N8,1|1|1|1,0.9173960253168174,0.882467980914969,0.011319438610969042,0.2586122308,0.9173960253168174,0.03850000001648368,2.75343,0.925170256,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,GraphSAGE only,3,qmof-ac6a77a,Zn4C76H44N8O16,1|1|1|1,0.9173960253168174,0.882467980914969,0.032294819024239745,0.2567529519189189,0.9173960253168174,0.03850000001648368,2.401359,0.82887956,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,GraphSAGE only,4,qmof-13a76dd,Zn4C40H28N12O8,1|1|1|1,0.9173960253168174,0.882467980914969,0.01900433358340829,0.25673107788369565,0.9173960253168174,0.03850000001648368,3.309168,0.982716063,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,GraphSAGE only,5,qmof-e566fbb,Zn2C36H22N6O8,1|1|1|1,0.9173960253168174,0.882467980914969,0.015052182145351823,0.2563490934189189,0.9173960253168174,0.03850000001648368,2.93315,0.83426434,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,GAT only,1,qmof-235f291,Ni2C24H16N8,1|1|1|1,0.9173960253168174,0.882467980914969,0.0,0.41374343425000004,0.9173960253168174,0.03383300000336931,3.336142,0.870801372,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,GAT only,2,qmof-13a76dd,Zn4C40H28N12O8,1|1|1|1,0.9173960253168174,0.882467980914969,0.01461054884391458,0.4066955434538043,0.9173960253168174,0.03383300000336931,3.309168,0.982716063,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,GAT only,3,qmof-e566fbb,Zn2C36H22N6O8,1|1|1|1,0.9173960253168174,0.882467980914969,0.0123384947530898,0.38600964091216217,0.9173960253168174,0.03383300000336931,2.93315,0.83426434,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,GAT only,4,qmof-cef46c3,Zn2C48H32N8O8,1|1|1|1,0.9173960253168174,0.882467980914969,0.01194176634097749,0.3846363647193877,0.9173960253168174,0.03383300000336931,2.913296,0.7895211,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,GAT only,5,qmof-a1a5849,Fe2C24H16N8,1|1|1|1,0.9173960253168174,0.882467980914969,0.014550668299126329,0.375382659,0.9173960253168174,0.03383300000336931,2.75343,0.925170256,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,LEA + GraphSAGE,1,qmof-235f291,Ni2C24H16N8,1|1|1|1,0.9173960253168174,0.882467980914969,0.0,0.2626898971,0.890422453604159,84.9686249999877,3.336142,0.870801372,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,LEA + GraphSAGE,2,qmof-a1a5849,Fe2C24H16N8,1|1|1|1,0.9173960253168174,0.882467980914969,0.011319438610969042,0.2586122308,0.8896589158338799,84.9686249999877,2.75343,0.925170256,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,LEA + GraphSAGE,3,qmof-ac6a77a,Zn4C76H44N8O16,1|1|1|1,0.9173960253168174,0.882467980914969,0.032294819024239745,0.2567529519189189,0.889310727790172,84.9686249999877,2.401359,0.82887956,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,LEA + GraphSAGE,4,qmof-13a76dd,Zn4C40H28N12O8,1|1|1|1,0.9173960253168174,0.882467980914969,0.01900433358340829,0.25673107788369565,0.889306631279467,84.9686249999877,3.309168,0.982716063,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,LEA + GraphSAGE,5,qmof-e566fbb,Zn2C36H22N6O8,1|1|1|1,0.9173960253168174,0.882467980914969,0.015052182145351823,0.2563490934189189,0.8892350936928863,84.9686249999877,2.93315,0.83426434,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,LEA + GAT,1,qmof-235f291,Ni2C24H16N8,1|1|1|1,0.9173960253168174,0.882467980914969,0.0,0.41374343425000004,0.9185996755737323,86.10487499998953,3.336142,0.870801372,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,LEA + GAT,2,qmof-13a76dd,Zn4C40H28N12O8,1|1|1|1,0.9173960253168174,0.882467980914969,0.01461054884391458,0.4066955434538043,0.9172906974808295,86.10487499998953,3.309168,0.982716063,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,LEA + GAT,3,qmof-e566fbb,Zn2C36H22N6O8,1|1|1|1,0.9173960253168174,0.882467980914969,0.0123384947530898,0.38600964091216217,0.9134449534198168,86.10487499998953,2.93315,0.83426434,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,LEA + GAT,4,qmof-cef46c3,Zn2C48H32N8O8,1|1|1|1,0.9173960253168174,0.882467980914969,0.01194176634097749,0.3846363647193877,0.9131894522669348,86.10487499998953,2.913296,0.7895211,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,LEA + GAT,5,qmof-a1a5849,Fe2C24H16N8,1|1|1|1,0.9173960253168174,0.882467980914969,0.014550668299126329,0.375382659,0.9114671798642818,86.10487499998953,2.75343,0.925170256,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,49,SemanticOnly,1,qmof-fea8031,Al2C18H14N4O10,1|0|1|1,0.894446371519854,0.8720473443567199,0.0,,0.894446371519854,0.04162499999438296,,0.899177113,0.7285714285714285,0.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,49,SemanticOnly,2,qmof-fc7aafb,Al4C36FH15O20,1|0|1|1,0.894446371519854,0.8720473443567199,0.013856093756702517,,0.894446371519854,0.04162499999438296,,0.750742958,0.7285714285714285,0.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,49,SemanticOnly,3,qmof-faede09,Zr6C48H24N12O32,1|0|1|1,0.894446371519854,0.8720473443567199,0.02024065895289881,,0.894446371519854,0.04162499999438296,,0.597621152,0.7285714285714285,0.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,49,SemanticOnly,4,qmof-f6132be,Zn8C100H80N32,1|0|1|1,0.894446371519854,0.8720473443567199,0.039826921663611084,,0.894446371519854,0.04162499999438296,,0.726640009,0.7285714285714285,0.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,49,SemanticOnly,5,qmof-f5af2da,Zn2C48H40N2O8,1|0|1|1,0.894446371519854,0.8720473443567199,0.022304546871159174,,0.894446371519854,0.04162499999438296,,0.641248261,0.7285714285714285,0.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,49,WeightedSum,1,qmof-e566fbb,Zn2C36H22N6O8,1|1|1|1,0.9173960253168174,0.882467980914969,0.0,,0.9173960253168174,0.055833000004668065,2.93315,0.83426434,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,49,WeightedSum,2,qmof-cef46c3,Zn2C48H32N8O8,1|1|1|1,0.9173960253168174,0.882467980914969,0.007206297341252901,,0.9173960253168174,0.055833000004668065,2.913296,0.7895211,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,49,WeightedSum,3,qmof-c0f392b,Zn2C44H38N6O12,1|1|1|1,0.9173960253168174,0.882467980914969,0.012066926313604693,,0.9173960253168174,0.055833000004668065,2.464185,0.915527725,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,49,WeightedSum,4,qmof-ac6a77a,Zn4C76H44N8O16,1|1|1|1,0.9173960253168174,0.882467980914969,0.018368560155257573,,0.9173960253168174,0.055833000004668065,2.401359,0.82887956,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,49,WeightedSum,5,qmof-a1a5849,Fe2C24H16N8,1|1|1|1,0.9173960253168174,0.882467980914969,0.01962893153373782,,0.9173960253168174,0.055833000004668065,2.75343,0.925170256,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,49,TOPSIS,1,qmof-e566fbb,Zn2C36H22N6O8,1|1|1|1,0.9173960253168174,0.882467980914969,0.0,,0.9173960253168174,1.1081669999839505,2.93315,0.83426434,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,49,TOPSIS,2,qmof-cef46c3,Zn2C48H32N8O8,1|1|1|1,0.9173960253168174,0.882467980914969,0.007206297341252901,,0.9173960253168174,1.1081669999839505,2.913296,0.7895211,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,49,TOPSIS,3,qmof-c0f392b,Zn2C44H38N6O12,1|1|1|1,0.9173960253168174,0.882467980914969,0.012066926313604693,,0.9173960253168174,1.1081669999839505,2.464185,0.915527725,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,49,TOPSIS,4,qmof-ac6a77a,Zn4C76H44N8O16,1|1|1|1,0.9173960253168174,0.882467980914969,0.018368560155257573,,0.9173960253168174,1.1081669999839505,2.401359,0.82887956,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,49,TOPSIS,5,qmof-a1a5849,Fe2C24H16N8,1|1|1|1,0.9173960253168174,0.882467980914969,0.01962893153373782,,0.9173960253168174,1.1081669999839505,2.75343,0.925170256,0.7285714285714285,1.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,49,ParetoCrowding,1,qmof-685167e,Zn16Br8C96Cl8H16O52S16,1|0|1|1,0.894446371519854,0.8720473443567199,0.0,,0.894446371519854,224.69949999998562,,0.655403276,0.7285714285714285,0.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,49,ParetoCrowding,2,qmof-91a02c3,Cu12C36H24N52,1|0|1|1,0.894446371519854,0.8720473443567199,0.04386841128128607,,0.894446371519854,224.69949999998562,,0.291766825,0.7285714285714285,0.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,49,ParetoCrowding,3,qmof-38c1bdc,Zn4C136H64N40,1|0|1|1,0.894446371519854,0.8720473443567199,0.0370036288478853,,0.894446371519854,224.69949999998562,,0.989696846,0.7285714285714285,0.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,49,ParetoCrowding,4,qmof-da0d411,Zn8C112H56N32,1|0|1|1,0.894446371519854,0.8720473443567199,0.027670243263418215,,0.894446371519854,224.69949999998562,,0.362402184,0.7285714285714285,0.0,1.0,1.0
lightweight gas storage MOFs with low density,q3_lightweight_storage,49,ParetoCrowding,5,qmof-ef32174,Zn2C10FH7N2O8,1|0|1|1,0.894446371519854,0.8720473443567199,0.052764685574679046,,0.894446371519854,224.69949999998562,,0.939281971,0.7285714285714285,0.0,1.0,1.0
