query,query_id,seed,method,rank,qmof_id,formula,semantic_score,band_gap,band_gap_available,density,density_available,stability_score,graph_score,availability_mask,relevance_score,balance_score,diversity_contribution,final_score,runtime_ms
lightweight gas storage MOFs with low density,q3_lightweight_storage,42,LEA + GAT,4,qmof-cef46c3,Zn2C48H32N8O8,0.728571,2.913296,True,0.7895211,True,1.0,0.458106,1|1|1|1,0.9173958948894889,0.8824677988886833,0.01146700574705998,0.9268218696117401,97.6238330000001
lightweight gas storage MOFs with low density,q3_lightweight_storage,42,LEA + GAT,5,qmof-a1a5849,Fe2C24H16N8,0.728571,2.75343,True,0.925170256,True,1.0,0.447383,1|1|1|1,0.9173958948894889,0.8824677988886833,0.012693268153816462,0.9248372703790665,97.6238330000001
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,SemanticOnly,1,qmof-f7fa6b1,Zn4C46H36N16O2,0.728571,,False,0.979531959,True,1.0,,1|0|1|1,0.8944462048562299,0.8720471411943436,0.0,0.8944462048562299,0.2380409999958033
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,SemanticOnly,2,qmof-f1c514f,Zn16C112Cl4F16H36O52S8,0.728571,,False,0.647411247,True,1.0,,1|0|1|1,0.8944462048562299,0.8720471411943436,0.0,0.8944462048562299,0.2380409999958033
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,SemanticOnly,3,qmof-eeaea8a,Al2C72H24O60,0.728571,,False,0.969624937,True,1.0,,1|0|1|1,0.8944462048562299,0.8720471411943436,0.0,0.8944462048562299,0.2380409999958033
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,SemanticOnly,4,qmof-eeabd2e,Zn2C54H40N2O16,0.728571,,False,0.577929972,True,1.0,,1|0|1|1,0.8944462048562299,0.8720471411943436,0.0,0.8944462048562299,0.2380409999958033
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,SemanticOnly,5,qmof-ed20cf9,Al2C42Cl12H12N6O12,0.728571,,False,0.782897864,True,1.0,,1|0|1|1,0.8944462048562299,0.8720471411943436,0.0,0.8944462048562299,0.2380409999958033
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,WeightedSum,1,qmof-e566fbb,Zn2C36H22N6O8,0.728571,2.93315,True,0.83426434,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,0.10758300000190957
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,WeightedSum,2,qmof-cef46c3,Zn2C48H32N8O8,0.728571,2.913296,True,0.7895211,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,0.10758300000190957
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,WeightedSum,3,qmof-c0f392b,Zn2C44H38N6O12,0.728571,2.464185,True,0.915527725,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,0.10758300000190957
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,WeightedSum,4,qmof-ac6a77a,Zn4C76H44N8O16,0.728571,2.401359,True,0.82887956,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,0.10758300000190957
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,WeightedSum,5,qmof-a1a5849,Fe2C24H16N8,0.728571,2.75343,True,0.925170256,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,0.10758300000190957
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,TOPSIS,1,qmof-e566fbb,Zn2C36H22N6O8,0.728571,2.93315,True,0.83426434,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,1.2460840000017015
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,TOPSIS,2,qmof-cef46c3,Zn2C48H32N8O8,0.728571,2.913296,True,0.7895211,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,1.2460840000017015
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,TOPSIS,3,qmof-c0f392b,Zn2C44H38N6O12,0.728571,2.464185,True,0.915527725,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,1.2460840000017015
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,TOPSIS,4,qmof-ac6a77a,Zn4C76H44N8O16,0.728571,2.401359,True,0.82887956,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,1.2460840000017015
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,TOPSIS,5,qmof-a1a5849,Fe2C24H16N8,0.728571,2.75343,True,0.925170256,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,1.2460840000017015
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,ParetoCrowding,1,qmof-e566fbb,Zn2C36H22N6O8,0.728571,2.93315,True,0.83426434,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,209.5794170000005
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,ParetoCrowding,2,qmof-cef46c3,Zn2C48H32N8O8,0.728571,2.913296,True,0.7895211,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,209.5794170000005
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,ParetoCrowding,3,qmof-c0f392b,Zn2C44H38N6O12,0.728571,2.464185,True,0.915527725,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,209.5794170000005
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,ParetoCrowding,4,qmof-ac6a77a,Zn4C76H44N8O16,0.728571,2.401359,True,0.82887956,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,209.5794170000005
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,ParetoCrowding,5,qmof-a1a5849,Fe2C24H16N8,0.728571,2.75343,True,0.925170256,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,209.5794170000005
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,Random,1,qmof-34626db,Cu12C108H84N24,0.728571,,False,0.166148304,True,1.0,,1|0|1|1,0.8944462048562299,0.8720471411943436,0.0,0.8944462048562299,0.051083999998979834
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,Random,2,qmof-9642661,Al4C32F4H8O20S8,0.728571,,False,0.929871853,True,1.0,,1|0|1|1,0.8944462048562299,0.8720471411943436,0.0,0.8944462048562299,0.051083999998979834
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,Random,3,qmof-97d5d0e,Zn2C66H32N4O12,0.728571,,False,0.240953128,True,1.0,,1|0|1|1,0.8944462048562299,0.8720471411943436,0.0,0.8944462048562299,0.051083999998979834
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,Random,4,qmof-7af11ed,Al4C28ClH9N2O24,0.728571,,False,0.736004085,True,1.0,,1|0|1|1,0.8944462048562299,0.8720471411943436,0.0,0.8944462048562299,0.051083999998979834
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,Random,5,qmof-a1a5849,Fe2C24H16N8,0.728571,2.75343,True,0.925170256,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,0.051083999998979834
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,MMR,1,qmof-a1a5849,Fe2C24H16N8,0.728571,2.75343,True,0.925170256,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,1708.8095419999972
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,MMR,2,qmof-c0f392b,Zn2C44H38N6O12,0.728571,2.464185,True,0.915527725,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,1708.8095419999972
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,MMR,3,qmof-e566fbb,Zn2C36H22N6O8,0.728571,2.93315,True,0.83426434,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,1708.8095419999972
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,MMR,4,qmof-235f291,Ni2C24H16N8,0.728571,3.336142,True,0.870801372,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,1708.8095419999972
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,MMR,5,qmof-13a76dd,Zn4C40H28N12O8,0.728571,3.309168,True,0.982716063,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,1708.8095419999972
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,LEA,1,qmof-cef46c3,Zn2C48H32N8O8,0.728571,2.913296,True,0.7895211,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,1.0056426696479321,91.91354200000035
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,LEA,2,qmof-ac6a77a,Zn4C76H44N8O16,0.728571,2.401359,True,0.82887956,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,1.0056426696479321,91.91354200000035
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,LEA,3,qmof-13a76dd,Zn4C40H28N12O8,0.728571,3.309168,True,0.982716063,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,1.0056426696479321,91.91354200000035
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,LEA,4,qmof-235f291,Ni2C24H16N8,0.728571,3.336142,True,0.870801372,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,1.0056426696479321,91.91354200000035
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,LEA,5,qmof-e566fbb,Zn2C36H22N6O8,0.728571,2.93315,True,0.83426434,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,1.0056426696479321,91.91354200000035
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,LEA no diversity,1,qmof-cef46c3,Zn2C48H32N8O8,0.728571,2.913296,True,0.7895211,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,1.0056426696479321,91.58941700000156
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,LEA no diversity,2,qmof-ac6a77a,Zn4C76H44N8O16,0.728571,2.401359,True,0.82887956,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,1.0056426696479321,91.58941700000156
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,LEA no diversity,3,qmof-13a76dd,Zn4C40H28N12O8,0.728571,3.309168,True,0.982716063,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,1.0056426696479321,91.58941700000156
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,LEA no diversity,4,qmof-235f291,Ni2C24H16N8,0.728571,3.336142,True,0.870801372,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,1.0056426696479321,91.58941700000156
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,LEA no diversity,5,qmof-e566fbb,Zn2C36H22N6O8,0.728571,2.93315,True,0.83426434,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,1.0056426696479321,91.58941700000156
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,LEA no self-cleaning,1,qmof-cef46c3,Zn2C48H32N8O8,0.728571,2.913296,True,0.7895211,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,1.0056426696479321,92.25191699999868
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,LEA no self-cleaning,2,qmof-ac6a77a,Zn4C76H44N8O16,0.728571,2.401359,True,0.82887956,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,1.0056426696479321,92.25191699999868
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,LEA no self-cleaning,3,qmof-13a76dd,Zn4C40H28N12O8,0.728571,3.309168,True,0.982716063,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,1.0056426696479321,92.25191699999868
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,LEA no self-cleaning,4,qmof-235f291,Ni2C24H16N8,0.728571,3.336142,True,0.870801372,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,1.0056426696479321,92.25191699999868
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,LEA no self-cleaning,5,qmof-e566fbb,Zn2C36H22N6O8,0.728571,2.93315,True,0.83426434,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,1.0056426696479321,92.25191699999868
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,GraphSAGE only,1,qmof-13a76dd,Zn4C40H28N12O8,0.728571,3.309168,True,0.982716063,True,1.0,0.311079,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,0.03829100000274366
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,GraphSAGE only,2,qmof-e566fbb,Zn2C36H22N6O8,0.728571,2.93315,True,0.83426434,True,1.0,0.303646,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0033241373021155596,0.9173958948894889,0.03829100000274366
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,GraphSAGE only,3,qmof-235f291,Ni2C24H16N8,0.728571,3.336142,True,0.870801372,True,1.0,0.30269,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0025011154260331145,0.9173958948894889,0.03829100000274366
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,GraphSAGE only,4,qmof-a1a5849,Fe2C24H16N8,0.728571,2.75343,True,0.925170256,True,1.0,0.298612,1|1|1|1,0.9173958948894889,0.8824677988886833,0.002858961209616003,0.9173958948894889,0.03829100000274366
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,GraphSAGE only,5,qmof-ac6a77a,Zn4C76H44N8O16,0.728571,2.401359,True,0.82887956,True,1.0,0.297293,1|1|1|1,0.9173958948894889,0.8824677988886833,0.002916367145371623,0.9173958948894889,0.03829100000274366
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,GAT only,1,qmof-13a76dd,Zn4C40H28N12O8,0.728571,3.309168,True,0.982716063,True,1.0,0.504522,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,0.03566600000226572
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,GAT only,2,qmof-235f291,Ni2C24H16N8,0.728571,3.336142,True,0.870801372,True,1.0,0.485743,1|1|1|1,0.9173958948894889,0.8824677988886833,0.008398241363465786,0.9173958948894889,0.03566600000226572
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,GAT only,3,qmof-e566fbb,Zn2C36H22N6O8,0.728571,2.93315,True,0.83426434,True,1.0,0.471145,1|1|1|1,0.9173958948894889,0.8824677988886833,0.009951105186094841,0.9173958948894889,0.03566600000226572
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,GAT only,4,qmof-cef46c3,Zn2C48H32N8O8,0.728571,2.913296,True,0.7895211,True,1.0,0.458106,1|1|1|1,0.9173958948894889,0.8824677988886833,0.01146700574705998,0.9173958948894889,0.03566600000226572
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,GAT only,5,qmof-a1a5849,Fe2C24H16N8,0.728571,2.75343,True,0.925170256,True,1.0,0.447383,1|1|1|1,0.9173958948894889,0.8824677988886833,0.012693268153816462,0.9173958948894889,0.03566600000226572
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,LEA + GraphSAGE,1,qmof-13a76dd,Zn4C40H28N12O8,0.728571,3.309168,True,0.982716063,True,1.0,0.311079,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.8994731545448303,96.56991699999651
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,LEA + GraphSAGE,2,qmof-e566fbb,Zn2C36H22N6O8,0.728571,2.93315,True,0.83426434,True,1.0,0.303646,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0033241373021155596,0.8980841308832168,96.56991699999651
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,LEA + GraphSAGE,3,qmof-235f291,Ni2C24H16N8,0.728571,3.336142,True,0.870801372,True,1.0,0.30269,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0025011154260331145,0.8979054361581802,96.56991699999651
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,LEA + GraphSAGE,4,qmof-a1a5849,Fe2C24H16N8,0.728571,2.75343,True,0.925170256,True,1.0,0.298612,1|1|1|1,0.9173958948894889,0.8824677988886833,0.002858961209616003,0.8971431761980057,96.56991699999651
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,LEA + GraphSAGE,5,qmof-ac6a77a,Zn4C76H44N8O16,0.728571,2.401359,True,0.82887956,True,1.0,0.297293,1|1|1|1,0.9173958948894889,0.8824677988886833,0.002916367145371623,0.8968965470790863,96.56991699999651
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,LEA + GAT,1,qmof-13a76dd,Zn4C40H28N12O8,0.728571,3.309168,True,0.982716063,True,1.0,0.504522,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.935387821495533,95.97833299999792
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,LEA + GAT,2,qmof-235f291,Ni2C24H16N8,0.728571,3.336142,True,0.870801372,True,1.0,0.485743,1|1|1|1,0.9173958948894889,0.8824677988886833,0.008398241363465786,0.9319272711873055,95.97833299999792
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,LEA + GAT,3,qmof-e566fbb,Zn2C36H22N6O8,0.728571,2.93315,True,0.83426434,True,1.0,0.471145,1|1|1|1,0.9173958948894889,0.8824677988886833,0.009951105186094841,0.9292323172092438,95.97833299999792
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,LEA + GAT,4,qmof-cef46c3,Zn2C48H32N8O8,0.728571,2.913296,True,0.7895211,True,1.0,0.458106,1|1|1|1,0.9173958948894889,0.8824677988886833,0.01146700574705998,0.9268218696117401,95.97833299999792
lightweight gas storage MOFs with low density,q3_lightweight_storage,43,LEA + GAT,5,qmof-a1a5849,Fe2C24H16N8,0.728571,2.75343,True,0.925170256,True,1.0,0.447383,1|1|1|1,0.9173958948894889,0.8824677988886833,0.012693268153816462,0.9248372703790665,95.97833299999792
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,SemanticOnly,1,qmof-fec62ce,Al2C48Cl6H24O12,0.728571,,False,0.628097294,True,1.0,,1|0|1|1,0.8944462048562299,0.8720471411943436,0.0,0.8944462048562299,0.05091700000292576
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,SemanticOnly,2,qmof-fd22223,Zn6C43H38O33S3,0.728571,,False,0.505827448,True,1.0,,1|0|1|1,0.8944462048562299,0.8720471411943436,0.0,0.8944462048562299,0.05091700000292576
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,SemanticOnly,3,qmof-fcdce3e,Zn4C79F2H52N16,0.728571,,False,0.367352455,True,1.0,,1|0|1|1,0.8944462048562299,0.8720471411943436,0.0,0.8944462048562299,0.05091700000292576
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,SemanticOnly,4,qmof-faf6c2b,Cu12C184H112N8O52,0.728571,,False,0.57491331,True,1.0,,1|0|1|1,0.8944462048562299,0.8720471411943436,0.0,0.8944462048562299,0.05091700000292576
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,SemanticOnly,5,qmof-fa0f884,Zn8C96H64N8O42,0.728571,,False,0.415579421,True,1.0,,1|0|1|1,0.8944462048562299,0.8720471411943436,0.0,0.8944462048562299,0.05091700000292576
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,WeightedSum,1,qmof-e566fbb,Zn2C36H22N6O8,0.728571,2.93315,True,0.83426434,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,0.04470799999722885
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,WeightedSum,2,qmof-cef46c3,Zn2C48H32N8O8,0.728571,2.913296,True,0.7895211,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,0.04470799999722885
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,WeightedSum,3,qmof-c0f392b,Zn2C44H38N6O12,0.728571,2.464185,True,0.915527725,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,0.04470799999722885
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,WeightedSum,4,qmof-ac6a77a,Zn4C76H44N8O16,0.728571,2.401359,True,0.82887956,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,0.04470799999722885
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,WeightedSum,5,qmof-a1a5849,Fe2C24H16N8,0.728571,2.75343,True,0.925170256,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,0.04470799999722885
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,TOPSIS,1,qmof-e566fbb,Zn2C36H22N6O8,0.728571,2.93315,True,0.83426434,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,1.145375000000115
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,TOPSIS,2,qmof-cef46c3,Zn2C48H32N8O8,0.728571,2.913296,True,0.7895211,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,1.145375000000115
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,TOPSIS,3,qmof-c0f392b,Zn2C44H38N6O12,0.728571,2.464185,True,0.915527725,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,1.145375000000115
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,TOPSIS,4,qmof-ac6a77a,Zn4C76H44N8O16,0.728571,2.401359,True,0.82887956,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,1.145375000000115
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,TOPSIS,5,qmof-a1a5849,Fe2C24H16N8,0.728571,2.75343,True,0.925170256,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,1.145375000000115
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,ParetoCrowding,1,qmof-e566fbb,Zn2C36H22N6O8,0.728571,2.93315,True,0.83426434,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,199.350416999998
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,ParetoCrowding,2,qmof-cef46c3,Zn2C48H32N8O8,0.728571,2.913296,True,0.7895211,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,199.350416999998
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,ParetoCrowding,3,qmof-c0f392b,Zn2C44H38N6O12,0.728571,2.464185,True,0.915527725,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,199.350416999998
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,ParetoCrowding,4,qmof-ac6a77a,Zn4C76H44N8O16,0.728571,2.401359,True,0.82887956,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,199.350416999998
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,ParetoCrowding,5,qmof-a1a5849,Fe2C24H16N8,0.728571,2.75343,True,0.925170256,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,199.350416999998
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,Random,1,qmof-a758683,Al6C96H48N4O28,0.728571,,False,0.872969488,True,1.0,,1|0|1|1,0.8944462048562299,0.8720471411943436,0.0,0.8944462048562299,0.062042000003259545
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,Random,2,qmof-2846d73,Zn2C50H48N2O24,0.728571,,False,0.78687741,True,1.0,,1|0|1|1,0.8944462048562299,0.8720471411943436,0.0,0.8944462048562299,0.062042000003259545
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,Random,3,qmof-e2065ab,Zn16Br16C96H16O64S20,0.728571,,False,0.75964398,True,1.0,,1|0|1|1,0.8944462048562299,0.8720471411943436,0.0,0.8944462048562299,0.062042000003259545
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,Random,4,qmof-735264a,Zn4C65F5H40N5O13,0.728571,,False,0.521366623,True,1.0,,1|0|1|1,0.8944462048562299,0.8720471411943436,0.0,0.8944462048562299,0.062042000003259545
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,Random,5,qmof-847d3d6,Zn8C42H18N6O26,0.728571,,False,0.589129038,True,1.0,,1|0|1|1,0.8944462048562299,0.8720471411943436,0.0,0.8944462048562299,0.062042000003259545
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,MMR,1,qmof-ac6a77a,Zn4C76H44N8O16,0.728571,2.401359,True,0.82887956,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,1753.6644159999994
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,MMR,2,qmof-e566fbb,Zn2C36H22N6O8,0.728571,2.93315,True,0.83426434,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,1753.6644159999994
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,MMR,3,qmof-cef46c3,Zn2C48H32N8O8,0.728571,2.913296,True,0.7895211,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,1753.6644159999994
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,MMR,4,qmof-c0f392b,Zn2C44H38N6O12,0.728571,2.464185,True,0.915527725,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,1753.6644159999994
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,MMR,5,qmof-235f291,Ni2C24H16N8,0.728571,3.336142,True,0.870801372,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,0.9173958948894889,1753.6644159999994
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,LEA,1,qmof-13a76dd,Zn4C40H28N12O8,0.728571,3.309168,True,0.982716063,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,1.0056426696479321,91.50900000000206
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,LEA,2,qmof-a1a5849,Fe2C24H16N8,0.728571,2.75343,True,0.925170256,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,1.0056426696479321,91.50900000000206
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,LEA,3,qmof-235f291,Ni2C24H16N8,0.728571,3.336142,True,0.870801372,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,1.0056426696479321,91.50900000000206
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,LEA,4,qmof-c0f392b,Zn2C44H38N6O12,0.728571,2.464185,True,0.915527725,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,1.0056426696479321,91.50900000000206
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,LEA,5,qmof-cef46c3,Zn2C48H32N8O8,0.728571,2.913296,True,0.7895211,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,1.0056426696479321,91.50900000000206
lightweight gas storage MOFs with low density,q3_lightweight_storage,44,LEA no diversity,1,qmof-13a76dd,Zn4C40H28N12O8,0.728571,3.309168,True,0.982716063,True,1.0,,1|1|1|1,0.9173958948894889,0.8824677988886833,0.0,1.0056426696479321,91.06245899999976
